CMS_REGION_LOCATION,Provider_State,Week_Ending,Residents_Weekly_Confirmed_COVID,Residents_Total_Confirmed_COVID_,Residents_Weekly_COVID_19_Deaths,Residents_Total_COVID_19_Deaths,Number_of_All_Beds,Staff_Weekly_Confirmed_COVID_19,Staff_Total_Confirmed_COVID_19,Staff_Weekly_COVID_19_Deaths,Staff_Total_COVID_19_Deaths,Summary_Category,State,Service_Category,Provider_ID,Distinct_Beneficiaries,Episode_or_Stay_Count,Total_Charge_Amount,Percent_Dual_Beneficiaries,Average_Age,Percent_Male_Beneficiaries,Percent_Female_Beneficiaries,Percent_White_Beneficiaries,Percent_Black_Beneficiaries,Percent_Asian_Pacific_Islander_B,Percent_Hispanic_Beneficiaries,Percent_American_Indian_or_Alask,Percent_Other_Unknown_Beneficiar,Average_HCC_Score,Total_Nursing_Minutes,CMS_REGION,myweek,ZZ_RES_CCases_CV19_PER_BEDS,ZZ_RES_Deaths_CV19_PER_BEDS,ZZ_RES_Death_CCases_CV19,ZZL_RES_CCases_CV19_PER_BEDS,ZZL_RES_Deaths_CV19_PER_BEDS,ZZL_RES_Death_CCases_CV19,Z_Percent_OTHER,Z_RES_TOT_Conf_CV19_OTHER,Z_RES_TOT_Conf_CV19_WHITE,Z_RES_TOT_Conf_CV19_BLACK,Z_RES_TOT_Conf_CV19_OTHER_BEDS,Z_RES_TOT_Conf_CV19_WHITE_BEDS,Z_RES_TOT_Conf_CV19_BLACK_BEDS,Z_RES_Conf_CV19_OTHER_BEDS_100,Z_RES_Conf_CV19_WHITE_BEDS_100,Z_RES_Conf_CV19_BLACK_BEDS_100,Z_RES_Conf_CV19_OTHER_BEDS_100_L,Z_RES_Conf_CV19_WHITE_BEDS_100_L,Z_RES_Conf_CV19_BLACK_BEDS_100_L,Z_RES_TOT_Death_CV19_OTHER,Z_RES_TOT_Death_CV19_WHITE,Z_RES_TOT_Death_CV19_BLACK,Z_RES_TOT_Death_CV19_OTHER_BEDS,Z_RES_TOT_Death_CV19_WHITE_BEDS,Z_RES_TOT_Death_CV19_BLACK_BEDS,Z_RES_Death_CV19_OTHER_BEDS_100,Z_RES_Death_CV19_WHITE_BEDS_100,Z_RES_Death_CV19_BLACK_BEDS_100,Z_RES_Death_CV19_OTHER_BED100_L,Z_RES_Death_CV19_WHITE_BED100_L,Z_RES_Death_CV19_BLACK_BED100_L,Percent_Black_Bene_20PerPlus
Atlanta,FL,5/31/2020,316,2252,122,602,79828,340,1664,0,1,STATE,FL,SNF,STATE,150781,189812,3202914096,0.31,80,0.41,0.59,0.81,0.09,0.01,0.08,0,0.01,2.62,NA,CMS Region 04,22,2.82106529,0.754121361,3.740863787,1.037114576,-0.282201968,1.319316544,0.1,225.2,1824.12,202.68,0.002821065,0.022850629,0.002538959,0.282106529,2.285062885,0.253895876,-1.265470517,0.826393545,-1.370831032,60.2,487.62,54.18,0.000754121,0.006108383,0.000678709,0.075412136,0.610838302,0.067870923,-2.584787061,-0.492922999,-2.690147576,0
Atlanta,FL,6/7/2020,362,2614,107,709,80144,447,2111,0,1,STATE,FL,SNF,STATE,150781,189812,3202914096,0.31,80,0.41,0.59,0.81,0.09,0.01,0.08,0,0.01,2.62,NA,CMS Region 04,23,3.261629068,0.884657616,3.686882934,1.182226785,-0.122554583,1.304781368,0.1,261.4,2117.34,235.26,0.003261629,0.026419195,0.002935466,0.326162907,2.641919545,0.293546616,-1.120358308,0.971505753,-1.225718824,70.9,574.29,63.81,0.000884658,0.007165727,0.000796192,0.088465762,0.716572669,0.079619186,-2.425139676,-0.333275614,-2.530500192,0
Atlanta,FL,6/14/2020,233,2847,82,791,80631,346,2457,0,1,STATE,FL,SNF,STATE,150781,189812,3202914096,0.31,80,0.41,0.59,0.81,0.09,0.01,0.08,0,0.01,2.62,NA,CMS Region 04,24,3.530900026,0.981012266,3.599241467,1.261552803,-0.019170316,1.28072312,0.1,284.7,2306.07,256.23,0.0035309,0.02860029,0.00317781,0.353090003,2.860029021,0.317781002,-1.04103229,1.050831772,-1.146392805,79.1,640.71,71.19,0.000981012,0.007946199,0.000882911,0.098101227,0.794619935,0.088291104,-2.321755409,-0.229891347,-2.427115925,0
Atlanta,FL,6/21/2020,352,3199,60,851,80905,446,2903,0,1,STATE,FL,SNF,STATE,150781,189812,3202914096,0.31,80,0.41,0.59,0.81,0.09,0.01,0.08,0,0.01,2.62,NA,CMS Region 04,25,3.954020147,1.051850936,3.759106933,1.37473282,0.050551409,1.324181411,0.1,319.9,2591.19,287.91,0.00395402,0.032027563,0.003558618,0.395402015,3.202756319,0.355861813,-0.927852273,1.164011789,-1.033212789,85.1,689.31,76.59,0.001051851,0.008519993,0.000946666,0.105185094,0.851999258,0.094666584,-2.252033684,-0.160169623,-2.3573942,0
Atlanta,FL,6/28/2020,598,3797,76,927,81066,682,3585,0,1,STATE,FL,SNF,STATE,150781,189812,3202914096,0.31,80,0.41,0.59,0.81,0.09,0.01,0.08,0,0.01,2.62,NA,CMS Region 04,26,4.683837861,1.143512693,4.09600863,1.54411783,0.134104835,1.410012995,0.1,379.7,3075.57,341.73,0.004683838,0.037939087,0.004215454,0.468383786,3.793908667,0.421545407,-0.758467263,1.333396798,-0.863827779,92.7,750.87,83.43,0.001143513,0.009262453,0.001029161,0.114351269,0.926245282,0.102916142,-2.168480258,-0.076616196,-2.273840774,0
Atlanta,FL,7/5/2020,623,4420,91,1018,81066,1057,4642,3,4,STATE,FL,SNF,STATE,150781,189812,3202914096,0.31,80,0.41,0.59,0.81,0.09,0.01,0.08,0,0.01,2.62,NA,CMS Region 04,27,5.45234747,1.255766906,4.341846758,1.696046244,0.227746466,1.468299778,0.1,442,3580.2,397.8,0.005452348,0.044164015,0.004907113,0.545234747,4.416401451,0.490711272,-0.606538849,1.485325213,-0.711899364,101.8,824.58,91.62,0.001255767,0.010171712,0.00113019,0.125576691,1.017171194,0.113019022,-2.074838627,0.017025435,-2.180199142,0
Atlanta,FL,7/12/2020,1241,5661,148,1166,81115,2070,6712,4,8,STATE,FL,SNF,STATE,150781,189812,3202914096,0.31,80,0.41,0.59,0.81,0.09,0.01,0.08,0,0.01,2.62,NA,CMS Region 04,28,6.97898046,1.437465327,4.855060034,1.94290284,0.362881373,1.580021467,0.1,566.1,4585.41,509.49,0.006978981,0.056529742,0.006281082,0.697898046,5.652974173,0.628108241,-0.359682253,1.732181809,-0.465042768,116.6,944.46,104.94,0.001437465,0.011643469,0.001293719,0.143746533,1.164346915,0.129371879,-1.93970372,0.152160342,-2.045064236,0
Atlanta,FL,7/19/2020,1703,7364,221,1387,81184,2280,8992,4,12,STATE,FL,SNF,STATE,150781,189812,3202914096,0.31,80,0.41,0.59,0.81,0.09,0.01,0.08,0,0.01,2.62,NA,CMS Region 04,29,9.070752858,1.708464722,5.309300649,2.205055266,0.535595144,1.669460122,0.1,736.4,5964.84,662.76,0.009070753,0.073473098,0.008163678,0.907075286,7.347309815,0.816367757,-0.097529827,1.994334235,-0.202890343,138.7,1123.47,124.83,0.001708465,0.013838564,0.001537618,0.170846472,1.383856425,0.153761825,-1.766989949,0.324874113,-1.872350465,0
Atlanta,FL,7/26/2020,1717,9081,280,1667,81309,2138,11130,8,20,STATE,FL,SNF,STATE,150781,189812,3202914096,0.31,80,0.41,0.59,0.81,0.09,0.01,0.08,0,0.01,2.62,NA,CMS Region 04,30,11.16850533,2.050203545,5.447510498,2.413097793,0.717939078,1.695158715,0.1,908.1,7355.61,817.29,0.011168505,0.090464893,0.010051655,1.116850533,9.046489319,1.00516548,0.1105127,2.202376762,0.005152185,166.7,1350.27,150.03,0.002050204,0.016606649,0.001845183,0.205020355,1.660664871,0.184518319,-1.584646015,0.507218047,-1.69000653,0
Atlanta,FL,8/2/2020,1508,10589,274,1941,80984,1536,12666,6,26,STATE,FL,SNF,STATE,150781,189812,3202914096,0.31,80,0.41,0.59,0.81,0.09,0.01,0.08,0,0.01,2.62,NA,CMS Region 04,31,13.07542231,2.396769732,5.455435343,2.570734308,0.874121886,1.696612422,0.1,1058.9,8577.09,953.01,0.013075422,0.105910921,0.01176788,1.307542231,10.59109207,1.176788008,0.268149215,2.360013277,0.1627887,194.1,1572.21,174.69,0.00239677,0.019413835,0.002157093,0.239676973,1.941383483,0.215709276,-1.428463207,0.663400855,-1.533823723,0
Atlanta,FL,8/9/2020,1318,11907,279,2220,81177,1392,14058,4,30,STATE,FL,SNF,STATE,150781,189812,3202914096,0.31,80,0.41,0.59,0.81,0.09,0.01,0.08,0,0.01,2.62,NA,CMS Region 04,32,14.66794782,2.734764773,5.363513514,2.685664693,1.006045426,1.679619267,0.1,1190.7,9644.67,1071.63,0.014667948,0.118810377,0.013201153,1.466794782,11.88103773,1.320115304,0.3830796,2.474943661,0.277719084,222,1798.2,199.8,0.002734765,0.022151595,0.002461288,0.273476477,2.215159466,0.24612883,-1.296539667,0.795324395,-1.401900183,0
Atlanta,FL,8/16/2020,937,12844,215,2435,81297,1126,15184,7,37,STATE,FL,SNF,STATE,150781,189812,3202914096,0.31,80,0.41,0.59,0.81,0.09,0.01,0.08,0,0.01,2.62,NA,CMS Region 04,33,15.79886097,2.995190474,5.274743327,2.759937847,1.097007827,1.66293002,0.1,1284.4,10403.64,1155.96,0.015798861,0.127970774,0.014218975,1.579886097,12.79707738,1.421897487,0.457352754,2.549216815,0.351992238,243.5,1972.35,219.15,0.002995191,0.024261043,0.002695671,0.299519047,2.426104284,0.269567143,-1.205577266,0.886286796,-1.310937782,0
Atlanta,FL,8/23/2020,910,13754,205,2640,81384,902,16086,3,40,STATE,FL,SNF,STATE,150781,189812,3202914096,0.31,80,0.41,0.59,0.81,0.09,0.01,0.08,0,0.01,2.62,NA,CMS Region 04,34,16.90012779,3.243880861,5.209848485,2.827321183,1.17677041,1.650550774,0.1,1375.4,11140.74,1237.86,0.016900128,0.136891035,0.015210115,1.690012779,13.68910351,1.521011501,0.52473609,2.616600152,0.419375575,264,2138.4,237.6,0.003243881,0.026275435,0.002919493,0.324388086,2.627543498,0.291949278,-1.125814683,0.966049378,-1.231175199,0
Atlanta,FL,8/30/2020,668,14422,161,2801,81382,646,16732,2,42,STATE,FL,SNF,STATE,150781,189812,3202914096,0.31,80,0.41,0.59,0.81,0.09,0.01,0.08,0,0.01,2.62,NA,CMS Region 04,35,17.72136345,3.441793026,5.148875402,2.874770886,1.235992564,1.638778322,0.1,1442.2,11681.82,1297.98,0.017721363,0.143543044,0.015949227,1.772136345,14.35430439,1.59492271,0.572185793,2.664049855,0.466825278,280.1,2268.81,252.09,0.003441793,0.027878524,0.003097614,0.344179303,2.787852351,0.309761372,-1.066592529,1.025271533,-1.171953045,0
Atlanta,FL,9/6/2020,799,15221,99,2900,81145,653,17385,5,47,STATE,FL,SNF,STATE,150781,189812,3202914096,0.31,80,0.41,0.59,0.81,0.09,0.01,0.08,0,0.01,2.62,NA,CMS Region 04,36,18.75777928,3.573849282,5.24862069,2.931608562,1.273643245,1.657965316,0.1,1522.1,12329.01,1369.89,0.018757779,0.151938012,0.016882001,1.875777928,15.19380122,1.688200136,0.629023469,2.72088753,0.523662953,290,2349,261,0.003573849,0.028948179,0.003216464,0.357384928,2.894817919,0.321646435,-1.028941848,1.062922214,-1.134302363,0
Atlanta,FL,9/13/2020,794,16015,94,2994,81314,578,17963,2,49,STATE,FL,SNF,STATE,150781,189812,3202914096,0.31,80,0.41,0.59,0.81,0.09,0.01,0.08,0,0.01,2.62,NA,CMS Region 04,37,19.69525543,3.682022776,5.349031396,2.980377766,1.303462269,1.676915497,0.1,1601.5,12972.15,1441.35,0.019695255,0.159531569,0.01772573,1.969525543,15.9531569,1.772572989,0.677792673,2.769656734,0.572432157,299.4,2425.14,269.46,0.003682023,0.029824385,0.003313821,0.368202278,2.982438449,0.33138205,-0.999122824,1.092741237,-1.10448334,0
Atlanta,FL,9/20/2020,566,16581,74,3068,81270,542,18505,5,54,STATE,FL,SNF,STATE,150781,189812,3202914096,0.31,80,0.41,0.59,0.81,0.09,0.01,0.08,0,0.01,2.62,NA,CMS Region 04,38,20.4023625,3.775070752,5.404498044,3.015650703,1.328419125,1.687231578,0.1,1658.1,13430.61,1492.29,0.020402363,0.165259136,0.018362126,2.04023625,16.52591362,1.836212625,0.71306561,2.804929671,0.607705094,306.8,2485.08,276.12,0.003775071,0.030578073,0.003397564,0.377507075,3.057807309,0.339756368,-0.974165968,1.117698093,-1.079526484,0
Atlanta,FL,9/27/2020,441,17022,87,3155,81159,401,18906,1,55,STATE,FL,SNF,STATE,150781,189812,3202914096,0.31,80,0.41,0.59,0.81,0.09,0.01,0.08,0,0.01,2.62,NA,CMS Region 04,39,20.97364433,3.887430846,5.395245642,3.043266618,1.357748488,1.685518129,0.1,1702.2,13787.82,1531.98,0.020973644,0.169886519,0.01887628,2.097364433,16.98865191,1.88762799,0.740681525,2.832545586,0.635321009,315.5,2555.55,283.95,0.003887431,0.03148819,0.003498688,0.388743085,3.148818985,0.349868776,-0.944836605,1.147027457,-1.05019712,0
Atlanta,FL,10/4/2020,337,17359,57,3208,81120,355,19241,2,57,STATE,FL,SNF,STATE,150781,189812,3202914096,0.31,80,0.41,0.59,0.81,0.09,0.01,0.08,0,0.01,2.62,NA,CMS Region 04,40,21.39916174,3.954635109,5.411159601,3.06335175,1.374888336,1.688463414,0.1,1735.9,14060.79,1562.31,0.021399162,0.17333321,0.019259246,2.139916174,17.33332101,1.925924556,0.760766657,2.852630719,0.655406141,320.8,2598.48,288.72,0.003954635,0.032032544,0.003559172,0.395463511,3.203254438,0.35591716,-0.927696757,1.164167305,-1.033057273,0
Atlanta,FL,10/11/2020,238,17597,62,3270,81155,288,19529,4,61,STATE,FL,SNF,STATE,150781,189812,3202914096,0.31,80,0.41,0.59,0.81,0.09,0.01,0.08,0,0.01,2.62,NA,CMS Region 04,41,21.68319882,4.029326597,5.381345566,3.076537713,1.393599265,1.682938448,0.1,1759.7,14253.57,1583.73,0.021683199,0.17563391,0.019514879,2.168319882,17.56339104,1.951487894,0.77395262,2.865816681,0.668592104,327,2648.7,294.3,0.004029327,0.032637545,0.003626394,0.40293266,3.263754544,0.362639394,-0.908985828,1.182878233,-1.014346344,0
Atlanta,FL,10/18/2020,256,17853,41,3311,81155,394,19923,3,64,STATE,FL,SNF,STATE,150781,189812,3202914096,0.31,80,0.41,0.59,0.81,0.09,0.01,0.08,0,0.01,2.62,NA,CMS Region 04,42,21.99864457,4.079847206,5.392026578,3.090980841,1.406059538,1.684921303,0.1,1785.3,14460.93,1606.77,0.021998645,0.178189021,0.01979878,2.199864457,17.8189021,1.979878011,0.788395748,2.88025981,0.683035232,331.1,2681.91,297.99,0.004079847,0.033046762,0.003671863,0.407984721,3.304676237,0.367186249,-0.896525555,1.195338507,-1.00188607,0
Atlanta,FL,10/25/2020,243,18096,31,3342,80975,305,20228,0,64,STATE,FL,SNF,STATE,150781,189812,3202914096,0.31,80,0.41,0.59,0.81,0.09,0.01,0.08,0,0.01,2.62,NA,CMS Region 04,43,22.34763816,4.127199753,5.414721724,3.10672064,1.417599151,1.689121489,0.1,1809.6,14657.76,1628.64,0.022347638,0.181015869,0.020112874,2.234763816,18.10158691,2.011287434,0.804135547,2.895999609,0.698775032,334.2,2707.02,300.78,0.0041272,0.033430318,0.00371448,0.412719975,3.3430318,0.371447978,-0.884985942,1.20687812,-0.990346458,0
Atlanta,FL,11/1/2020,259,18355,32,3374,80772,330,20558,0,64,STATE,FL,SNF,STATE,150781,189812,3202914096,0.31,80,0.41,0.59,0.81,0.09,0.01,0.08,0,0.01,2.62,NA,CMS Region 04,44,22.72445897,4.177190115,5.440130409,3.123441832,1.429638799,1.693803033,0.1,1835.5,14867.55,1651.95,0.022724459,0.184068118,0.020452013,2.272445897,18.40681177,2.045201307,0.820856739,2.912720801,0.715496224,337.4,2732.94,303.66,0.00417719,0.03383524,0.003759471,0.417719012,3.383523994,0.37594711,-0.872946294,1.218917768,-0.978306809,0
Atlanta,FL,11/8/2020,305.9059132,19485.87184,39.7086347,3561.020863,81831.21015,358.4095031,21822.56428,1.695203497,68.97862269,STATE,FL,SNF,STATE,150781,189812,3202914096,0.31,80,0.41,0.59,0.81,0.09,0.01,0.08,0,0.01,2.62,NA,CMS Region 04,45,23.81227383,4.351665895,5.47199036,3.170201155,1.470558736,1.699642419,0.1,1948.587184,15783.55619,1753.728465,0.023812274,0.192879418,0.021431046,2.381227383,19.2879418,2.143104644,0.867616062,2.959480123,0.762255546,356.1020863,2884.426899,320.4918777,0.004351666,0.035248494,0.003916499,0.43516659,3.524849375,0.391649931,-0.832026357,1.259837705,-0.937386873,0
Atlanta,FL,11/15/2020,324.2089793,20801.0637,39.75183907,3784.215388,81915.91362,406.6478737,23317.26947,2.564015295,73.556547,STATE,FL,SNF,STATE,150781,189812,3202914096,0.31,80,0.41,0.59,0.81,0.09,0.01,0.08,0,0.01,2.62,NA,CMS Region 04,46,25.39319014,4.619633989,5.496796976,3.234481033,1.530315479,1.704165555,0.1,2080.10637,16848.8616,1872.095733,0.02539319,0.20568484,0.022853871,2.539319014,20.56848401,2.285387113,0.93189594,3.023760002,0.826535425,378.4215388,3065.214464,340.5793849,0.004619634,0.037419035,0.004157671,0.461963399,3.741903531,0.415767059,-0.772269614,1.319594448,-0.87763013,0
Atlanta,FL,11/22/2020,324.940245,22299.03195,36.12399305,4044.451342,82000.6171,435.5828201,25050.85919,3.022084174,77.83644276,STATE,FL,SNF,STATE,150781,189812,3202914096,0.31,80,0.41,0.59,0.81,0.09,0.01,0.08,0,0.01,2.62,NA,CMS Region 04,47,27.19373676,4.932220617,5.513487508,3.302986681,1.595789316,1.707197365,0.1,2229.903195,18062.21588,2006.912876,0.027193737,0.220269268,0.024474363,2.719373676,22.02692677,2.447436308,1.000401588,3.092265649,0.895041072,404.4451342,3276.005587,364.0006208,0.004932221,0.039950987,0.004438999,0.493222062,3.9950987,0.443899856,-0.706795777,1.385068285,-0.812156293,0
Atlanta,FL,11/29/2020,314.8764957,23725.00907,30.73804469,4296.230405,82085.32058,444.0920475,26750.5024,3.276000777,81.89467298,STATE,FL,SNF,STATE,150781,189812,3202914096,0.31,80,0.41,0.59,0.81,0.09,0.01,0.08,0,0.01,2.62,NA,CMS Region 04,48,28.9028646,5.233859568,5.52228508,3.363940711,1.655148973,1.708791739,0.1,2372.500907,19217.25734,2135.250816,0.028902865,0.234113203,0.026012578,2.89028646,23.41132033,2.601257814,1.061355618,3.15321968,0.955995103,429.6230405,3479.946628,386.6607364,0.00523386,0.042394263,0.004710474,0.523385957,4.23942625,0.471047361,-0.64743612,1.444427942,-0.752796636,0
Atlanta,FL,12/6/2020,298.1809642,25023.22082,24.51012374,4528.38306,82170.02406,425.4266678,28342.36171,3.428447214,85.78803442,STATE,FL,SNF,STATE,150781,189812,3202914096,0.31,80,0.41,0.59,0.81,0.09,0.01,0.08,0,0.01,2.62,NA,CMS Region 04,49,30.45297979,5.510991522,5.525862209,3.416183848,1.706744557,1.709439291,0.1,2502.322082,20268.80886,2252.089874,0.03045298,0.246669136,0.027407682,3.045297979,24.66691363,2.740768181,1.113598755,3.205462816,1.008238239,452.838306,3667.990278,407.5544754,0.005510992,0.044639031,0.004959892,0.551099152,4.463903133,0.495989237,-0.595840536,1.496023525,-0.701201052,0
Atlanta,FL,12/13/2020,277.4112806,26137.38447,17.87897379,4729.117449,82254.72754,386.270428,29744.59313,3.530459756,89.55877093,STATE,FL,SNF,STATE,150781,189812,3202914096,0.31,80,0.41,0.59,0.81,0.09,0.01,0.08,0,0.01,2.62,NA,CMS Region 04,50,31.77614862,5.749356409,5.526905337,3.458715965,1.74908792,1.709628045,0.1,2613.738447,21171.28142,2352.364602,0.031776149,0.257386804,0.028598534,3.177614862,25.73868038,2.859853376,1.156130872,3.247994934,1.050770356,472.9117449,3830.585134,425.6205704,0.005749356,0.046569787,0.005174421,0.574935641,4.656978691,0.517442077,-0.553497173,1.538366888,-0.658857689,0
Atlanta,FL,12/20/2020,254.1386928,27085.61253,11.05471349,4899.965645,82339.43101,333.6757003,30954.13339,3.60740505,93.23830237,STATE,FL,SNF,STATE,150781,189812,3202914096,0.31,80,0.41,0.59,0.81,0.09,0.01,0.08,0,0.01,2.62,NA,CMS Region 04,51,32.89506886,5.950934546,5.527714784,3.493322764,1.783548274,1.70977449,0.1,2708.561253,21939.34615,2437.705128,0.032895069,0.266450058,0.029605562,3.289506886,26.64500578,2.960556198,1.190737671,3.282601733,1.085377155,489.9965645,3968.972172,440.996908,0.005950935,0.04820257,0.005355841,0.595093455,4.820256982,0.535584109,-0.519036819,1.572827242,-0.624397335,0
Atlanta,FL,12/27/2020,229.3284771,27902.83095,4.137970719,5045.873707,82424.13449,276.9916439,31990.60839,3.671891127,96.84999796,STATE,FL,SNF,STATE,150781,189812,3202914096,0.31,80,0.41,0.59,0.81,0.09,0.01,0.08,0,0.01,2.62,NA,CMS Region 04,52,33.85274365,6.121840088,5.529831417,3.522020049,1.811862719,1.71015733,0.1,2790.283095,22601.29307,2511.254786,0.033852744,0.274207224,0.030467469,3.385274365,27.42072235,3.046746928,1.219434956,3.311299018,1.114074441,504.5873707,4087.157703,454.1286337,0.00612184,0.049586905,0.005509656,0.612184009,4.958690471,0.550965608,-0.490722374,1.601141688,-0.596082889,0
Atlanta,GA,5/24/2020,2551,2551,423,423,36442,1190,1190,4,4,STATE,GA,SNF,STATE,39426,48829,782557743,0.32,78,0.38,0.62,0.74,0.24,0.01,0.01,0,0.01,2.6,NA,CMS Region 04,21,7.000164645,1.160748587,6.030732861,1.94593367,0.14906513,1.796868539,0.03,76.53,1887.74,612.24,0.002100049,0.051801218,0.016800395,0.210004939,5.180121837,1.680039515,-1.560624228,1.644828577,0.518817314,12.69,313.02,101.52,0.000348225,0.00858954,0.002785797,0.034822458,0.858953954,0.278579661,-3.357492767,-0.152039962,-1.278051225,1
Atlanta,GA,5/31/2020,235,2786,108,531,37098,254,1444,0,4,STATE,GA,SNF,STATE,39426,48829,782557743,0.32,78,0.38,0.62,0.74,0.24,0.01,0.01,0,0.01,2.6,NA,CMS Region 04,22,7.509838805,1.431344008,5.246704332,2.016214002,0.358613868,1.657600133,0.03,83.58,2061.64,668.64,0.002252952,0.055572807,0.018023613,0.225295164,5.557280716,1.802361313,-1.490343896,1.715108909,0.589097646,15.93,392.94,127.44,0.000429403,0.010591946,0.003435226,0.04294032,1.059194566,0.343522562,-3.147944029,0.057508776,-1.068502487,1
Atlanta,GA,6/7/2020,376,3162,87,618,37666,198,1642,0,4,STATE,GA,SNF,STATE,39426,48829,782557743,0.32,78,0.38,0.62,0.74,0.24,0.01,0.01,0,0.01,2.6,NA,CMS Region 04,23,8.394838847,1.640737004,5.116504854,2.127617094,0.495145534,1.63247156,0.03,94.86,2339.88,758.88,0.002518452,0.062121808,0.020147613,0.251845165,6.212180747,2.014761323,-1.378940803,1.826512001,0.700500738,18.54,457.32,148.32,0.000492221,0.012141454,0.003937769,0.04922211,1.214145383,0.393776881,-3.011412364,0.194040441,-0.931970822,1
Atlanta,GA,6/14/2020,236,3398,59,677,37989,204,1846,0,4,STATE,GA,SNF,STATE,39426,48829,782557743,0.32,78,0.38,0.62,0.74,0.24,0.01,0.01,0,0.01,2.6,NA,CMS Region 04,24,8.944694517,1.782094817,5.019202363,2.191060565,0.577789536,1.613271029,0.03,101.94,2514.52,815.52,0.002683408,0.066190739,0.021467267,0.268340836,6.619073943,2.146726684,-1.315497332,1.889955472,0.76394421,20.31,500.98,162.48,0.000534628,0.013187502,0.004277028,0.053462845,1.318750165,0.427702756,-2.928768362,0.276684443,-0.84932682,1
Atlanta,GA,6/21/2020,255,3653,70,747,38048,136,1982,3,7,STATE,GA,SNF,STATE,39426,48829,782557743,0.32,78,0.38,0.62,0.74,0.24,0.01,0.01,0,0.01,2.6,NA,CMS Region 04,25,9.601030278,1.963309504,4.890227577,2.261870413,0.674631572,1.587238842,0.03,109.59,2703.22,876.72,0.002880309,0.071047624,0.023042473,0.288030908,7.104762405,2.304247267,-1.244687484,1.960765321,0.834754058,22.41,552.78,179.28,0.000588993,0.01452849,0.004711943,0.058899285,1.452849033,0.471194281,-2.831926326,0.373526479,-0.752484784,1
Atlanta,GA,6/28/2020,198,3851,64,811,38131,177,2159,1,8,STATE,GA,SNF,STATE,39426,48829,782557743,0.32,78,0.38,0.62,0.74,0.24,0.01,0.01,0,0.01,2.6,NA,CMS Region 04,26,10.09939419,2.126878393,4.748458693,2.312475441,0.754655362,1.55782008,0.03,115.53,2849.74,924.24,0.003029818,0.074735517,0.024238546,0.302981826,7.473551703,2.423854607,-1.194082456,2.011370348,0.885359086,24.33,600.14,194.64,0.000638064,0.0157389,0.005104508,0.063806352,1.573890011,0.510450814,-2.751902536,0.453550269,-0.672460994,1
